Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_SPEED:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_STEPS:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_STEPS_CADENCE:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_SWIMMING_STROKES:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_TOTAL_CALORIES_BURNED:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_UNKNOWN:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/RecordTypeIdentifier;->RECORD_TYPE_WHEELCHAIR_PUSHES:I,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;Ljava/util/List;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$Builder;->build()Landroid/healthconnect/datatypes/SpeedRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/SpeedRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/SpeedRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$SpeedRecordSample;-><init>(Landroid/healthconnect/datatypes/units/Velocity;Ljava/time/Instant;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$SpeedRecordSample;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$SpeedRecordSample;->getSpeed()Landroid/healthconnect/datatypes/units/Velocity;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$SpeedRecordSample;->getTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord$SpeedRecordSample;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord;->getSamples()Ljava/util/List;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/SpeedRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;Ljava/util/List;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;->build()Landroid/healthconnect/datatypes/StepsCadenceRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/StepsCadenceRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$StepsCadenceRecordSample;-><init>(DLjava/time/Instant;)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$StepsCadenceRecordSample;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$StepsCadenceRecordSample;->getRate()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$StepsCadenceRecordSample;->getTime()Ljava/time/Instant;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord$StepsCadenceRecordSample;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord;->getSamples()Ljava/util/List;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsCadenceRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord$Builder;-><init>(Landroid/healthconnect/datatypes/Metadata;Ljava/time/Instant;Ljava/time/Instant;J)V,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord$Builder;->build()Landroid/healthconnect/datatypes/StepsRecord;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord$Builder;->setEndZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/StepsRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord$Builder;->setStartZoneOffset(Ljava/time/ZoneOffset;)Landroid/healthconnect/datatypes/StepsRecord$Builder;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord;->getCount()J,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/StepsRecord;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->compareTo(Landroid/healthconnect/datatypes/units/BloodGlucose;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->fromMillimolesPerLiter(D)Landroid/healthconnect/datatypes/units/BloodGlucose;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->getInMillimolesPerLiter()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/BloodGlucose;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->compareTo(Landroid/healthconnect/datatypes/units/Energy;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->fromJoules(D)Landroid/healthconnect/datatypes/units/Energy;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->getInJoules()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Energy;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->compareTo(Landroid/healthconnect/datatypes/units/Length;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->fromMeters(D)Landroid/healthconnect/datatypes/units/Length;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->getInMeters()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Length;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->compareTo(Landroid/healthconnect/datatypes/units/Mass;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->fromKilograms(D)Landroid/healthconnect/datatypes/units/Mass;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->getInKilograms()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Mass;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->compareTo(Landroid/healthconnect/datatypes/units/Percentage;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->fromValue(D)Landroid/healthconnect/datatypes/units/Percentage;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->getValue()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Percentage;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->compareTo(Landroid/healthconnect/datatypes/units/Power;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->fromWatts(D)Landroid/healthconnect/datatypes/units/Power;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->getInWatts()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Power;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->compareTo(Landroid/healthconnect/datatypes/units/Pressure;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->fromMillimetersOfMercury(D)Landroid/healthconnect/datatypes/units/Pressure;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->getInMillimetersOfMercury()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Pressure;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->compareTo(Landroid/healthconnect/datatypes/units/Temperature;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->fromCelsius(D)Landroid/healthconnect/datatypes/units/Temperature;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->getInCelsius()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Temperature;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->compareTo(Landroid/healthconnect/datatypes/units/Velocity;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->fromMetersPerSecond(D)Landroid/healthconnect/datatypes/units/Velocity;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->getInMetersPerSecond()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Velocity;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->compareTo(Landroid/healthconnect/datatypes/units/Volume;)I,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->compareTo(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->fromMilliliters(D)Landroid/healthconnect/datatypes/units/Volume;,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->getInMilliliters()D,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/datatypes/units/Volume;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/healthconnect/internal/datatypes/utils/RecordMapper$$ExternalSyntheticLambda0;->accept(Ljava/lang/Object;Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
